ma_id,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00004,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00005,MB00006,MB00006,MB00006,MB00006
reagent_id,WB00021,WB00022,WB00022,WB00022,WB00022,WB00023,WB00023,WB00028,WB00028,WB00028,WB00028,WB00028,WB00029,WB00029,WB00029,WB00029,WB00029,WB00029,WB00030,WB00030,WB00030,WB00030,WB00030,WB00030,WB00030,WB00030,WB00030,WB00031,WB00031,WB00031,WB00031,WB00033,WB00033,WB00033,WB00033,WB00033,WB00033,WB00033,WB00033,WB00034,WB00034,WB00034,WB00034,WB00034,WB00032,WB00032,WB00032,WB00032
step_id,66609.0,66953.0,66961.0,67127.0,67127.0,66840.0,66840.0,67259.0,67323.0,67423.0,67543.0,67543.0,67575.0,67575.0,67674.0,67674.0,67674.0,67674.0,67731.0,67731.0,67740.0,67740.0,67740.0,67740.0,67869.0,67869.0,67921.0,67940.0,67940.0,67973.0,68036.0,68180.0,68180.0,68383.0,68383.0,68383.0,68383.0,68459.0,68459.0,68277.0,68277.0,68277.0,68618.0,68618.0,68123.0,68123.0,68374.0,68374.0
run_id,D00824,D00853,D00856,D00867,D00868,D00841,D00844,D00893,D00887,D00908,D00914,D00915,D00918,D00919,D00922,D00923,D00924,D00925,D00926,D00927,D00928,D00929,D00930,D00931,D00938,D00939,D00941,D00944,D00945,D00947,D00952,D00962,D00963,D00975,D00976,D00977,D00978,D00983,D00984,D00970,D00971,D00972,D00990,D00991,D00958,D00959,D00973,D00974
col_number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4.185684780059221,,6.152632863387662,1.8002603449642194,0.44191059932455123,6.208885998767925,3.2334976320679685,2.539180882119219,2.6633734348127205,2.0957336955894617,0.6799393172107009,1.2509807666677646,2.0067787630665137,1.4982631459008893,1.7682233148968545,0.5630289957278317,1.1749353387412127,1.110424389358957,3.4261657684947413,2.4513545099492213,3.1554028422354765,2.476183888452709,3.5474594448552685,4.179197186123995,2.3549314345849854,0.041375212383170726,12.439413092618082,0.1447354368930773,0.020872434004868348,1.0010091816981934,3.9659112715702722,2.4246484566015036,1.2768655818380088,1.4548240608056437,0.13079517247067848,0.613079793192643,1.2757683227916128,2.4859124617003467,1.3982181594353085,1.124522764885404,1.6466421386340313,2.4058565485212924,2.487643172254282,5.794007268024548,8.122465479780987,2.506277799000799,2.9959704320113087,3.282432760562507
2,4.650021597141625,1.865430568564691,4.085844758832017,2.1448149008782518,0.5437113407615652,3.455430195200014,2.0462175064000645,1.652811814103942,1.519815369769623,1.5530302769666322,0.33551998451943493,1.1674379037761446,1.745499033913407,1.8337801066799022,3.1213899863665344,0.8772046434945333,1.9026779011901382,2.1950248525152665,3.1602224770649436,1.722344665951606,2.5135526071810173,2.883294009058647,3.373854751681979,3.7022183428438633,3.0049012527008476,0.4140219202794783,10.349737872833643,0.2493219280471575,0.1152462968502621,2.3111317814206402,4.086545466745617,1.3127069762593764,1.2263538336537831,1.4524521682610394,0.14903034430077985,1.0191739848151145,0.8490399695983213,3.052688743055482,1.9958515519162792,1.14791644987255,1.3050964617570457,2.154083334004627,2.772554894532816,1.9917248472936795,3.0118806785514507,1.5480349817763661,2.7002873444775983,2.83248390696521
3,4.21548466559172,0.7137103762820782,2.3514002810863053,0.6252827150564191,0.1888330412361902,3.2830863520861184,2.3983350355614026,2.288379957546844,1.743824387101975,1.733718497075653,0.43885019192834057,1.6642199552374746,1.748285850584511,2.845899442387561,3.2454506596598396,0.8542998833348315,1.7847824618450199,2.0218304547349497,2.4608751043343458,1.7359491128624414,2.26334082976087,2.3592512335152,3.6281614103211934,2.8149440487495236,2.170519316479123,0.5034965026671899,3.2852248405588815,0.7264692173248665,0.15840613410128607,2.4809878786602924,2.851141020268551,1.93302044364916,1.124677250812175,0.9765246682906416,0.1548131698887419,0.7774446912367158,0.12184353222492916,2.3107198083666454,1.47919731148985,1.6330676226573164,1.9791914240776785,2.0417077028008555,4.64458818794886,2.221574355331881,3.083407954946376,1.7802843858588917,2.1358923767411775,2.323579783221913
4,1.9369833443405915,2.019149550553977,7.179285262177185,2.2889542281145476,1.2994272243358513,1.9806145106113666,1.5053977279220434,1.5178803885492247,1.3931575986776967,1.014436467245738,0.3244088217636999,0.8679722878202151,1.0938663347426523,2.026948602525303,2.255492174959651,0.9085089164553974,1.1895147471842573,1.34386327503857,2.0425520165446165,1.2841263296762033,1.1162800869544227,1.7106565642222054,2.824597135211209,1.7271902945282251,1.8159572845126561,0.5373559568624534,4.398360644606438,1.2664146454258218,0.046841377591780656,2.770276566184515,2.2794962721126346,1.4263386409492649,0.9237206247437408,0.8773073233243522,0.4251087183232286,0.5262707674450897,0.22639136890751735,2.586425378440638,1.6757615006594049,1.339590034997298,1.9120904442382964,2.4606055754677842,3.351032556438032,1.848818290031462,2.136719964673427,1.6940356963701115,1.9749142967032647,2.3712453890743017
5,0.14403239610408713,1.039727160806498,3.8613342316604107,1.5422379508178503,1.117911300414402,2.375420010331609,1.6572015028858844,2.013610243590015,1.6827132294772063,1.5707504916140198,0.40056549794704605,0.93554486621047,1.3037324295613169,2.697178274480434,2.7501899813303963,1.2793846625302678,1.6432668792599938,1.8612662480219568,2.2005324506621147,1.513308293699573,2.086383746713928,2.2232045422550963,3.022499425219986,1.8115583651987246,2.076904427550753,0.6812760553695838,5.321026630278502,2.3758826218259466,0.20184110426033808,2.258238643764206,2.3886253119232705,1.5676411766737577,0.9623255340305094,1.0080133725588838,0.6873934103460178,0.626579683288095,0.08212584192097513,2.2324820544378365,1.4451668485288212,1.32198002858631,2.5177735659428513,3.0102534993380408,3.7092009008498716,1.8559313893371732,2.7780486286913417,2.1019262387551065,2.0190828243208916,2.6951480662526737
6,2.0663657619289335,1.38901608646822,4.858640609383211,1.4497293848766006,1.31042369294306,2.3430436506394483,1.658973414605941,1.9469910654317628,1.5776340094710029,1.497067377850857,0.3669087855679419,0.9194287797549481,1.0783041450841588,2.220837765451358,2.585228349646008,1.3579514360491238,1.4544577902699303,1.3494439883418854,2.4518507923176727,1.99994044405215,2.2030918153838175,2.33981771667684,3.0774780095969367,2.5453574452148566,2.671527357702931,1.1274778728370478,5.342909433514176,1.5722639386199218,0.24323222995975297,1.7040208867931874,1.798091034156225,1.7883338792595542,1.376654404713816,1.1734637378588828,1.095939801434075,0.6109758838909821,0.7222615508550828,2.7061447216898666,1.3441284820877142,0.6419650521240802,1.916535884987386,1.912609985666874,2.920243222189054,1.598128598903111,2.169637739140908,1.9211999860654991,2.925794883218103,3.470061272357178
7,2.597778239411704,1.3388541970030965,4.625398176978819,1.7896430858288772,1.2446783258847656,2.167076950919967,1.7124262772176317,1.3217349872489337,1.3238550614528708,1.2423982815319332,0.3921990688688005,0.9736124309685736,1.0501226536307178,2.1709334275054513,2.4475832715064123,1.3361093158657789,1.3192905844790854,1.3005857530291047,1.8944907727198386,0.8234452248349637,0.9772780983415564,1.7772821825957825,2.2073270331305537,1.5824482548720307,1.9152143319227612,0.9725598630880865,1.4736941820835818,1.8094076660564586,0.4566583948831306,1.5086180826498794,1.473629000493279,0.8626017224036258,0.5847495623950053,0.9620711420311349,0.8850972664779436,0.3660848886539277,0.23759390851781623,1.910234699098388,1.0147396097038492,0.5209184019184908,2.417609912687791,2.2201122102920814,3.1290756131243262,2.3356463360180197,1.9294472518797543,1.6722237740761179,2.0675631844240168,3.5864994162077264
8,2.1315684183139982,0.8451495897550105,2.5686861079464616,0.8915198081517124,0.3373397118206934,2.346677376901816,4.272518960552028,1.890435659080774,1.7002603445130315,1.5754215258245319,0.44249247355292165,3.568926979133951,1.4527780536283554,2.4319523575165496,2.6199264751113556,1.5774081826563473,1.2571021515029097,1.5610629210263987,1.877553097999277,1.7153364156177717,1.6651735106787455,1.9535759890629187,2.39371053240227,1.9110885248404157,2.3702028768755476,1.395986116689869,3.2810900727426553,3.6377145781997204,0.674191901076356,1.1119499216512696,1.8538096184654893,1.251777719101525,1.0612676987415164,1.297996164112325,1.1764709482448912,0.7003317062478711,3.073185221746495,1.826125572775339,1.563916707190768,0.335451105498178,2.133165144264035,2.037180962887266,3.241241713545071,1.901904143029539,1.9067955758568733,1.8385070145355227,1.6466599206308763,3.2678159969415486
9,1.5051441836417543,1.3515821861243467,3.2209105064463035,1.0631400244644047,1.1981670914113705,2.5426257666844476,4.05643692355585,1.3840291855691986,1.3824408519891502,1.3603980683242787,0.597573265423146,5.246081887281702,0.9271598364217832,1.4225150920781284,1.2301923972635622,0.8603751357893011,0.5924204486614562,0.8731945235053712,1.5859986962503099,1.4322988587528935,1.5506530246265173,1.791896558747201,2.060227325667126,1.2930217082965438,2.120291893527438,1.283900516621655,1.4461695461267026,4.331670346870792,0.7774879310820889,0.7518298653186984,1.7994368738987336,1.292438018487153,0.8544886628940358,1.0908496407048238,1.0321064997568,0.9056609559889883,0.3296064390164254,2.3293167795539587,1.6785753147256788,0.319576577979867,2.4173888760514757,2.68765403680859,3.085028804074771,1.960240684007494,1.9342623792320017,2.1326892497411936,2.0286736760266306,2.3948876845661853
10,2.06970169035963,1.5097861367551206,5.241343411773795,1.6112994148208997,2.514039399869734,1.563579475805367,1.8335811739539642,2.1110359207131353,1.579702785516893,1.5079341848539594,0.904930011828934,4.539522303755706,1.1931749074364812,2.132052695548415,2.0285961598369755,1.365386528983298,1.0663685920026342,1.4059211619598289,1.9789439539552238,2.381071818550877,1.6780032507641658,1.720486162416576,1.9339655409590368,1.2994491476473395,2.2892625718404314,1.7762908929882928,2.9770328276826956,3.4820404920215577,1.5932160609883186,0.9618283083926954,1.8491810763084446,1.9840591236798573,1.314802581594152,1.1028865919856048,1.276052560048582,1.174901412818295,0.9391597400864803,2.3909490219379452,1.7677197063713093,0.27230654670454063,2.291285805572796,2.0988881874309664,2.7219280366804997,2.00523517263897,2.1193988815590923,,2.082718110385572,2.151163451503911
11,6.797283623514951,1.340201539612876,2.351675778379304,1.4067718372866256,2.0858198056370627,1.5577707312208338,1.754496194245297,1.7656240904426603,1.5732813046704492,1.6197796054925249,0.7645933148812434,2.5115513255021336,1.1605891342266288,2.223885741429072,2.2953629411638454,1.6127377866511554,1.315112820349262,1.4988926211151976,2.3128693123685533,1.8322362332547901,1.0781931952395478,2.0582188600901765,2.2512128442341353,1.392453029646634,2.898080293435229,0.9542744829603087,,2.8379171205386124,1.614720645603299,0.8035845084283394,1.9310943974315808,1.7810797502582225,1.0720000283207591,1.3417663318702897,1.2653590321218438,,0.41576263115720685,2.3922966907477345,1.8897379625580895,0.5831742033553248,1.7259929555023,1.8695055267138865,2.9555814506019717,1.9279693453370355,1.9767034055739277,2.2016498376844362,2.2200176188016623,3.2824663415339788
12,4.257301265692255,1.8488287765218527,4.060543482775501,2.318871958854457,1.8163198463008414,1.8516384241280295,2.283554403657743,1.6713619640182709,1.805477807436184,1.6320371884227307,1.092496162581835,1.7786247840391396,1.0317902003063797,2.032468763771962,1.9915405563819888,1.683678954092666,1.2890417094817797,1.3873818933290951,2.002277713789838,1.7624523437726123,1.8299283095943097,2.0775632195752993,2.0713896703408152,1.4983294927281054,3.0782473589691195,1.0913473848067006,2.0972050239250697,2.7465484536875375,2.2605230885804484,0.8458788866377203,1.5834719086460365,1.030484642955217,0.8707853066634675,1.448290495994133,1.311040221326083,1.6800194465667748,1.070777784143363,2.48880522850862,2.2860369166651275,1.4235213072407684,2.00834889432366,1.9609463072617006,2.880148206033434,1.9872271096813672,1.6319958463147572,1.694972902262222,2.171562263526219,2.0962714789059835
13,4.749141061784091,1.4584698231524083,2.3893954346565267,1.4083002198071175,1.0301125084759524,1.1984155301308246,1.9581783122207264,2.015543427202591,1.570970116749064,1.7304382387922443,1.1239009912722544,2.885639375699891,1.4194473951818483,1.7175706825350623,2.06432046271062,1.6912986330944462,1.1818026098062957,1.5763703161962936,2.3448239241423923,1.6565061494852622,1.5904198587148284,1.961469200991675,2.1332644124112905,1.663674152988664,2.6531168236025313,1.0323316354538858,2.9727490094912516,2.8007149342621425,1.56883240701433,0.7221647932328162,1.6437726268453616,1.6653929606881224,1.256135535968755,1.4258239198822111,1.5126566103302976,1.4099422518538998,0.2190829648972699,1.8351043089220869,2.0269070826231905,1.6912894865641994,2.3496615144451347,2.054419997864123,2.5813696633990357,1.7924439833447376,2.5116959494829763,2.0006899792169444,2.460288007805667,1.5339736105227266
14,2.2183302033278327,1.8617265338986309,2.548142410703112,2.5619247746692797,1.848676021871773,2.0150408875726944,2.9386099656147544,2.0669635407296023,1.5511896971253456,1.5174022999548917,1.6126452324737333,2.8278272440362193,1.5514398767595652,1.7661767053021613,2.2293656017897368,2.0237940247085215,1.554144412343115,1.5731310471440112,2.0024909166269733,1.526620799689575,1.7462628912559932,2.074035003065434,2.19831023608651,1.8690232429749245,2.9198819846075077,1.2906824877675476,1.4955604241664537,2.9900829113802687,1.6122722902610254,0.8848306726258757,2.6040893408823567,1.0655320268323338,1.1341644435640905,1.1176789600371975,1.2869799656386354,1.2655368603664274,0.5233365690982712,2.158124213260778,1.9730303114523902,1.3814982471850843,2.364987834203638,2.1877748802554664,2.7166694339671404,1.8319510609641094,2.056083043497134,1.7163316700589313,2.314954948351878,1.3076507785619078
15,2.1503145851928505,2.0502634417488848,1.706233802025471,2.4256216217389817,2.5156650058864423,1.352870092112189,2.4001184906802866,2.0969562213891453,1.3975297743116233,1.8108188763829949,1.6579099645078557,2.392669713971691,1.3741512786481236,2.074276741396809,2.086032385339991,2.1118314182557043,1.5407691047081882,1.635323533829543,2.23935544441792,1.7994220737531184,1.4788600819130822,1.9691943141606822,2.1187403089616073,2.3293633237033857,2.5986218771446614,3.32654721147286,1.2384706084528896,2.6411518209939073,1.8449528456587254,0.8852315754312253,1.8622927766801844,2.2051449554913347,1.808423910425275,1.057577362607907,1.3169804225379584,1.7911763771849367,0.19561220659270748,2.15301680598801,1.9477002306349318,2.0023523095264437,2.1539178800548497,1.7895200833224605,2.7441145310707413,1.998273233823717,2.657154979328854,1.9351782574618388,2.7274515890783033,1.1602057738605718
16,2.2408292896912188,1.883825730725014,2.3462893739063344,2.5383791134844307,3.5987647095488615,1.2719835411657001,1.6129545008393091,2.0136277701866843,2.0753357696538104,1.960900892278358,2.544191814971773,3.104567637228302,1.282000698371292,2.0160030068905246,2.0124559469385663,2.0262901702466087,1.3330450840812094,1.7144948193512157,2.492155689201547,1.8540517270932935,1.8179530447025856,2.2979889871722814,2.2077899835598487,2.908051194635565,3.589924208958389,6.723348232026842,2.4199542901141897,2.2313071270393903,3.8873856114463674,1.194497718333707,2.5089578533632255,1.2966002236518515,1.5676900456132508,1.2663634831119142,1.491279754748742,1.6129792289744502,0.5591636849687034,2.4244218532995543,2.3241701391951812,2.5147074142097874,2.6022796783771365,2.3338166859777263,2.9070684883135556,2.4618140080255384,2.080081514755932,1.6010695064073857,2.188284492086887,1.4749653857678675
17,2.7005561670016456,2.1480175466295526,1.3108964219869375,2.4629470083212,4.276030926020324,1.8377263504121908,1.704515586000988,1.5749072603506065,1.5263984585330637,1.9253977441042076,2.097866063728148,2.269574757334186,0.9975101087725169,1.6857926075791108,2.0389759684105657,2.0401349720421535,1.4276824657490816,1.9087222791970369,1.8889761809503531,1.4770158666554005,1.3633886374903053,2.0526725297408963,2.059543636350394,2.451019983878147,2.51159390293211,2.6505870355632037,1.5861830522988507,2.0169690577913078,2.2654607416620234,0.5438463493313279,1.5344647787119383,0.9740807015097195,1.815104749620641,1.1404421778645357,1.54215943967808,1.3826373542208015,0.4132974136271331,2.227859636259038,1.8679524818731967,2.8311673363235665,1.814666042590982,2.1641633118364987,2.9075347580571256,2.019917704806493,2.3948190217408247,1.974422466823233,2.0346368273322533,1.0977387090441306
18,2.254659109007152,2.1574751818102267,2.544572064618965,2.652117912511728,3.4453774404351254,2.6469907762809957,1.4537987351620862,1.8954570290264043,1.6523942212903049,1.9629462584513615,2.4853516702378924,2.3974994037031445,1.3649418959365291,1.7588474467963349,2.1384686055836464,2.215026884198694,1.608327998352615,1.8081363190913717,1.9827452744953542,1.5495106361167454,1.4531879895622606,2.1370655369142186,2.275809340419149,2.347605626896395,2.7145406337751137,2.092413762678506,1.8156654262915257,1.5650387278079676,2.034552173207695,0.516057363533683,1.9054688443627652,1.0556402951406405,1.44627002216858,1.0596091721816996,1.729677595706729,1.0558067585381512,0.7032591662534601,1.8232714334170275,2.195338885351002,2.2432183140944013,2.187302425551205,2.3731037563674326,3.2201153032803456,2.084520275926648,1.9984383554278229,1.9699334050845119,2.06379945776131,1.2001206331821328
19,2.887828922716053,,0.7176012650835695,2.164115372482818,3.8041080481721883,2.1784650903309237,1.1932803843785584,1.7024956261209572,1.2720636182221299,1.9476367626723632,2.5064253480789778,2.553381574781723,0.9858295988472581,1.711062390136579,1.6023503284719207,1.6734378142408457,1.4616120687888823,1.251542627930235,2.1594397549540285,2.104949090925167,1.4976717789633731,2.200595723430101,2.1703700181552152,2.4005047656800054,2.490940183398972,1.9256395332082663,1.4229121672084648,1.6540917111168092,1.9361544915823905,0.7807156934236199,1.8707158771376076,1.6410356898817247,1.5871845460453036,1.0103107943799527,1.9421813178041676,0.9593849766398351,0.5532601611543593,2.372639610655906,2.234369766356186,2.1365486652864956,2.299661825298773,1.8687581177650525,2.8310811563815816,1.854767738769118,1.7892786888811538,1.8649225745632898,1.881717303159721,1.2995022266767238
20,1.7690142794554706,1.8928388817457609,1.552472956357992,2.2755001767495826,3.4748717933208293,1.6529421851107986,1.0257706609697068,1.572837369284013,2.1212100266224705,1.9445184774172426,2.498965816405606,2.422502782000696,1.5484024002945396,1.8048679835421184,1.680952466715699,2.242253329170607,1.8517388299074844,1.8024712960455995,2.101421813390326,2.0210752984866533,1.6301551623531876,2.8131197422817547,2.5672946118273168,2.7320969076109662,3.2583548276774885,2.241838005199778,1.934237759969386,1.7013163565681868,2.1101007218996197,0.9372691066675846,2.0008637670444767,2.0057297228029665,1.1402697993518678,1.1801400382238365,2.4703594123369794,1.1227037577392418,0.5776897635470002,2.0878050865742015,2.01050755278908,3.112329179090785,2.6228060352564384,2.5853224401491937,2.8684224628857122,1.9569265615563165,1.973770087607847,1.9292344667971768,2.15735852120969,2.202020541221934
21,1.0069435461154208,1.9319210775160311,1.2160252846720943,2.2198113456033974,2.836251524537271,1.70835026055926,1.1904199301490468,1.8490489379268005,1.3822568526137744,1.843278636604578,2.0194815453189854,1.8988749457301932,1.4343261821946487,1.2368114441635225,1.7522581463450875,2.1304534429569104,1.7245432086300516,1.6145108603890568,1.7508150060876102,2.3757284655827093,1.4273967121106215,2.0933533583225294,2.190033816166868,2.0976111330743565,2.1711348246771305,2.0443944421694575,0.9660341244761639,1.245603048065402,1.9902066441387405,0.6497436972829082,1.6473938366190684,1.9241481924457964,2.014582993692763,0.7948632676556991,1.6706777657379757,0.9214834747770619,0.44255862870872675,1.2710705765142616,1.061130139360903,1.9288631855857548,1.7723846055368502,2.0317461263866203,1.398779958170795,1.0108729455578096,2.421145833426575,2.101634005599187,2.2252076208353544,2.354015767557682
22,,,,,,,,1.6174723530206165,1.3529746663039899,1.7557815374288643,2.072956436922708,1.70988413317524,1.4436100534299086,1.618763139520757,2.0225667653464448,2.4743643821098233,1.7155937079907095,2.0843542639171533,2.93877547820512,2.4800331177780595,1.6277355156238804,2.511414973817736,2.4002304891903568,2.4523402864301236,2.2664614125942455,2.1436676757646773,1.268291724264976,1.4297676912181334,2.895934351191894,0.8592631396024616,1.8491660618691266,2.0096258008413233,1.9752199286137246,1.0951329484868382,2.2458572560978554,1.2844331260402793,0.9613182085249075,2.297981333756919,2.04532058980535,2.5612140449514404,2.0723546934702326,3.163111843818551,3.093074570770997,1.6479687794834257,1.9247494160912153,1.9443379002123415,2.239754429387682,2.335891083993759
23,2.2338809746725854,1.827817639878625,1.10647743058228,2.522881029047667,3.3212784880956727,2.5849500362638924,1.8065026689838732,1.8251076068771281,3.013557346569346,1.9222636268989532,2.4084229959691017,2.4918548069678224,2.2620887691087153,2.694329039166714,2.930121919431279,3.1633259523743558,2.9481196583113536,2.7760284327950404,2.1152637446730247,2.352831956220206,1.7594104582769283,2.410786041130999,2.1663967181813395,2.4312287223839357,2.5050792860046283,2.2200734368142054,1.2566271523081196,1.9370240820483535,2.3534672429216243,0.9593291740216857,2.3981922396669226,1.705498491812547,2.1469882106381926,1.3561366991551818,2.8610582419279074,1.0807407691076685,0.8893719611286208,2.029692234075651,1.9278193970991935,3.0637177547439993,1.6716052550652265,2.2562172425827907,3.3115752634742908,1.6664246197429518,2.0618951491409043,2.0529791161947606,2.7088509978621573,2.4034637480497207
24,0.7681251669836068,1.8764547017395536,1.6687797597302865,2.6427405001313264,3.2422182736168064,2.428023714330202,1.5074536072532623,1.8703957484495917,3.7814772793871825,1.8926183002741612,2.394559085714921,1.803515497190297,1.992940450669993,2.5105663631574777,3.1474290373631275,3.504109089078933,2.632374395179309,3.3859384217911397,2.616927152252286,2.318132692486867,1.3963675963129756,2.0270964427534843,1.6525114347897127,2.0792198348447553,2.129601699271585,2.351940156657456,1.376082747468752,2.31781842165548,2.3661528352167767,1.2274585238713582,2.482925545483794,1.637824268615259,2.046991428985552,1.3159783614886866,2.3252175574103906,1.261766480545027,1.346788666890219,2.0959297268828982,2.088396688169615,2.851361044442424,2.143630661376808,2.1147360057505877,2.5481223306971947,1.5118016984278624,2.211983080259808,1.95542087483484,2.0548397279062667,1.7230034820884266
